,oid,category
16105,776303527,autosport
16108,668998218,basketball
16109,773639931,football
16110,309347409,tennis
16111,74514107,athletics
16112,734377410,martial_arts
16115,146326824,athletics
16117,694334802,football
16118,361446201,extreme
16119,361486400,winter_sport
16120,969573507,martial_arts
16121,139119238,martial_arts
16122,40882726,football
16123,217409812,tennis
16125,506779112,football
16126,773639931,football
16127,380447018,football
16129,840167802,volleyball
16132,488167739,hockey
16135,120860807,athletics
16136,570673139,football
16137,909638205,esport
16138,875981233,autosport
16142,436996505,esport
16144,793527036,martial_arts
16145,523427029,motosport
16146,254358104,martial_arts
16149,553168723,tennis
16150,710293600,volleyball
16151,493152603,motosport
16152,707684228,basketball
16153,514610616,tennis
16154,523428729,hockey
16155,971196736,martial_arts
16156,633722524,esport
16160,564030627,hockey
16161,128444506,tennis
16162,261628215,hockey
16163,996348826,martial_arts
16164,254489118,tennis
16165,375922416,autosport
16169,397688731,martial_arts
16171,600193414,volleyball
16172,786445913,autosport
16174,874257909,motosport
16175,682574502,athletics
16176,788946507,tennis
16177,920808639,tennis
16178,346305901,esport
16179,624444012,boardgames
16180,375824633,winter_sport
16181,788365527,football
16183,8591509,basketball
16184,312888017,martial_arts
16186,682574502,athletics
16187,118582030,autosport
16188,277505118,football
16191,963404719,autosport
16192,636382901,athletics
16194,479057125,basketball
16195,888570926,football
16196,676067213,tennis
16197,573984210,hockey
16200,971554629,hockey
16202,408679404,tennis
16203,627428414,basketball
16204,694176212,extreme
16209,426714607,football
16210,97557113,boardgames
16211,68735805,motosport
16212,837175330,martial_arts
16213,54313238,volleyball
16215,720806404,hockey
16217,361486400,winter_sport
16218,406191709,extreme
16219,185251920,martial_arts
16221,655483127,boardgames
16222,859305226,football
16223,939038022,motosport
16226,567968125,boardgames
16227,449803432,hockey
16229,953467218,winter_sport
16231,382144213,autosport
16234,456365104,football
16235,356043123,martial_arts
16236,701136424,basketball
16237,379077831,boardgames
16240,527528908,boardgames
16241,901640937,extreme
16243,116718123,athletics
16247,346305901,football
16249,533490409,athletics
16250,182965603,volleyball
16253,389639538,extreme
16254,200854829,hockey
16256,894533034,tennis
16257,640851311,martial_arts
16258,384129821,athletics
16260,920553522,football
16262,731388718,esport
16263,58945831,motosport
16264,152027915,winter_sport
16269,694721501,hockey
16271,504068509,tennis
16272,735913215,hockey
16274,635660039,boardgames
16275,487461304,tennis
16276,432881818,volleyball
16277,463889624,boardgames
16278,17560220,athletics
16279,526861338,tennis
16280,518806805,tennis
16281,598756912,hockey
16283,513724303,volleyball
16284,415903907,esport
16285,896038516,basketball
16286,479057125,basketball
16288,469734025,tennis
16290,10778511,hockey
16291,968492435,basketball
16292,586514133,winter_sport
16294,559886937,hockey
16295,685403029,basketball
16296,39021409,motosport
16298,969939508,tennis
16301,268620839,winter_sport
16304,199260030,boardgames
16305,497745905,athletics
16306,71917426,tennis
16307,675769234,winter_sport
16308,235819036,volleyball
16309,497868207,volleyball
16310,154620504,athletics
16311,793483105,winter_sport
16312,733336612,volleyball
16316,786639628,tennis
16317,980971909,basketball
16318,515163906,basketball
16319,219391807,volleyball
16320,545066315,autosport
16322,788319022,winter_sport
16323,618086409,esport
16325,661807414,boardgames
16326,954309335,autosport
16327,314389434,boardgames
16328,471765201,boardgames
16329,985913429,volleyball
16332,376869817,athletics
16333,227887835,esport
16336,483581922,esport
16338,270775309,basketball
16339,104061007,football
16340,975711134,esport
16341,319354635,hockey
16342,512892704,winter_sport
16343,518806805,tennis
16344,206534518,tennis
16345,522310908,hockey
16346,193127539,martial_arts
16348,344085216,boardgames
16350,369621326,hockey
16351,152217002,basketball
16352,24580105,football
16353,593911217,motosport
16355,173869328,autosport
16356,750019213,volleyball
16357,718936035,basketball
16358,501121024,motosport
16359,758394115,boardgames
16361,300680436,athletics
16362,86963818,basketball
16363,965009518,motosport
16365,513724303,volleyball
16368,805934915,hockey
16369,481188838,hockey
16370,424581231,martial_arts
16371,901640937,extreme
16372,588665414,autosport
16377,215038522,volleyball
16378,235301239,football
16379,788252431,football
16380,334212131,tennis
16381,649301435,martial_arts
16382,284265324,winter_sport
16384,559807729,extreme
16385,993849513,boardgames
16386,413670930,extreme
16388,185122614,tennis
16389,810354239,autosport
16390,372619507,martial_arts
16391,666159635,motosport
16393,401762737,autosport
16394,587551436,motosport
16395,162356801,athletics
16398,37933603,athletics
16400,991670624,esport
16401,681992433,boardgames
16402,364130824,tennis
16406,758394115,boardgames
16407,722998702,athletics
16409,846438937,autosport
16410,912568719,autosport
16411,58570613,winter_sport
16412,806147614,basketball
16413,937276635,hockey
16415,257343433,extreme
16416,963933706,esport
16417,937276635,hockey
16418,8589632,winter_sport
16419,759335729,martial_arts
16421,801253637,boardgames
16422,752762421,hockey
16423,792960709,extreme
16425,178587519,basketball
16426,853317727,boardgames
16427,926900206,hockey
16428,154189203,tennis
16429,941480814,esport
16431,571323905,boardgames
16432,244390012,motosport
16434,919523134,tennis
16436,598756912,hockey
16437,811403701,winter_sport
16439,445450828,motosport
16441,256411415,autosport
16443,494829421,esport
16446,526305739,boardgames
16447,964964930,martial_arts
16448,169728316,boardgames
16449,971196736,martial_arts
16451,760564339,winter_sport
16453,656218303,martial_arts
16456,110973925,athletics
16457,923795413,hockey
16459,118725615,athletics
16460,200854829,hockey
16461,252017522,esport
16463,901627909,volleyball
16464,786309406,basketball
16465,970656307,football
16466,147606020,motosport
16467,200403021,martial_arts
16469,840855229,boardgames
16470,263512315,motosport
16471,184939504,volleyball
16472,495993616,autosport
16473,980971909,volleyball
16474,649867805,motosport
16475,731046922,athletics
16477,214051407,boardgames
16480,772796121,autosport
16481,606193409,esport
16484,289454822,volleyball
16485,360837705,football
16486,209418931,boardgames
16491,251684639,motosport
16492,293257727,extreme
16493,898046305,volleyball
16497,548773538,football
16499,865319020,martial_arts
16501,125860219,hockey
16502,83051405,winter_sport
16503,278333026,martial_arts
16504,830464415,tennis
16506,527137328,football
16507,976726439,martial_arts
16508,169782234,autosport
16509,125722831,basketball
16510,881759832,athletics
16512,933536635,autosport
16513,960406231,tennis
16515,753567210,hockey
16516,584891828,motosport
16517,174798230,tennis
16518,724915531,boardgames
16519,776351709,volleyball
16520,193966605,boardgames
16522,677409936,boardgames
16524,543359603,motosport
16527,815640829,martial_arts
16528,692871434,boardgames
16529,943529000,martial_arts
16531,266940400,football
16532,697719516,extreme
16533,283938412,football
16536,349748832,football
16537,717515711,volleyball
16539,541587109,motosport
16540,227887835,esport
16541,808720707,martial_arts
16542,155775004,motosport
16543,974417010,volleyball
16544,214726412,athletics
16545,543359603,motosport
16547,380261015,boardgames
16549,974417010,volleyball
16550,220544713,volleyball
16551,69666901,esport
16552,332438024,extreme
16553,188914633,hockey
16554,77255925,athletics
16555,949032612,boardgames
16557,166496120,athletics
16558,573844036,basketball
16559,454563234,boardgames
16561,374161020,esport
16563,240113404,martial_arts
16564,458745710,extreme
16566,902195311,winter_sport
16567,443892630,athletics
16568,786441106,boardgames
16569,474628927,tennis
16571,683004715,hockey
16572,608621732,winter_sport
16574,832060730,winter_sport
16576,415737436,autosport
16577,954309335,autosport
16578,564459708,tennis
16580,410019910,tennis
16581,656321537,esport
16582,127029536,extreme
16583,545066315,autosport
16584,322297134,volleyball
16585,445450828,motosport
16586,888762027,tennis
16587,397688731,martial_arts
16588,626123703,boardgames
16591,815971707,winter_sport
16593,161038103,tennis
16595,38686015,autosport
16596,923012209,volleyball
16597,991437726,boardgames
16598,919422928,esport
16600,339030900,football
16601,210625713,esport
16602,129984610,martial_arts
16603,282349037,volleyball
16604,804059534,basketball
16606,635515629,tennis
16608,855343237,boardgames
16609,883696318,boardgames
16610,809112636,hockey
16611,880924214,tennis
16613,890219039,basketball
16614,309752232,volleyball
16616,954309335,autosport
16619,573230204,boardgames
16621,415903907,esport
16622,756811015,basketball
16623,771189202,tennis
16624,619492408,football
16625,493291122,boardgames
16627,216104117,esport
16629,134189922,winter_sport
16630,784811821,winter_sport
16631,410422939,basketball
16632,831854927,hockey
16633,322297134,volleyball
16634,769374336,basketball
16637,204512230,volleyball
16638,700198717,esport
16639,950610502,athletics
16642,204512230,volleyball
16645,955803014,winter_sport
16648,810227300,motosport
16649,21334510,football
16650,752730414,martial_arts
16651,781534022,motosport
16652,523843812,volleyball
16653,341458225,esport
16654,657663118,boardgames
16655,880924214,tennis
16656,204512230,volleyball
16658,823307539,extreme
16659,123871733,motosport
16660,897494439,football
16662,545066315,autosport
16663,767166235,autosport
16665,319354635,hockey
16666,858295624,esport
16669,276303500,martial_arts
16670,468180423,basketball
16671,285269308,football
16674,384245413,autosport
16675,848777023,hockey
16677,375824633,winter_sport
16678,861225637,volleyball
16679,612800229,boardgames
16682,789662714,extreme
16683,695005818,athletics
16684,860103302,tennis
16685,187412119,winter_sport
16686,729848700,athletics
16687,421893322,tennis
16688,43669432,martial_arts
16689,529365418,boardgames
16690,902195311,winter_sport
16691,354880700,tennis
16692,811784101,extreme
16693,542017229,athletics
16695,812009012,tennis
16698,139184223,volleyball
16700,105309737,autosport
16701,896187322,football
16702,718520728,motosport
16703,716730813,athletics
16704,613510504,winter_sport
16705,586514133,winter_sport
16706,150273323,athletics
16707,215038522,volleyball
16708,976183800,esport
16711,129054431,football
16712,571717109,basketball
16713,311125219,boardgames
16714,223395512,boardgames
16715,270174326,football
16716,730464814,boardgames
16720,380828920,athletics
16723,565820003,motosport
16725,570742820,boardgames
16726,441327302,motosport
16727,152645515,boardgames
16728,69883037,boardgames
16729,279369911,volleyball
16730,65417518,boardgames
16731,845204133,tennis
16732,945052807,football
16733,795983000,autosport
16735,257838004,martial_arts
16736,683004715,hockey
16737,458745710,motosport
16739,525872608,football
16740,825163019,athletics
16741,934775902,boardgames
16742,683004715,hockey
16743,310965814,esport
16744,21376113,boardgames
16746,927963415,tennis
16748,829014332,extreme
16749,6841824,winter_sport
16753,314730615,tennis
16754,694630918,volleyball
16755,718265512,esport
16757,696619008,athletics
16759,223960908,hockey
16760,461578519,hockey
16761,731161905,basketball
16762,541034335,athletics
16764,849288127,volleyball
16765,210625713,esport
16766,850748314,motosport
16767,338061502,football
16770,776475030,volleyball
16772,238670820,extreme
16774,788319022,autosport
16778,791905809,esport
16780,415671629,esport
16781,723736924,athletics
16782,500649222,esport
16783,897875212,boardgames
16784,958737102,winter_sport
16786,699833027,motosport
16787,444234900,tennis
16788,882288416,volleyball
16789,982942625,athletics
16790,641006713,volleyball
16793,224117102,esport
16794,802894535,tennis
16796,413319722,boardgames
16797,888285213,martial_arts
16798,18474206,autosport
16801,918780108,martial_arts
16802,703750536,autosport
16803,958369610,tennis
16804,647940606,basketball
16806,533687714,motosport
16808,340097918,tennis
16809,553168723,tennis
16810,853812926,autosport
16815,177837324,basketball
16816,43776826,extreme
16817,73596624,tennis
16820,777388529,tennis
16821,350509934,boardgames
16825,243150312,winter_sport
16826,563416735,winter_sport
16829,33335702,hockey
16830,977337403,extreme
16831,617041638,hockey
16832,424072328,volleyball
16833,165244818,football
16834,65274210,athletics
16835,949871830,volleyball
16837,154884131,motosport
16838,28000829,autosport
16839,958369610,tennis
16840,282161237,hockey
16842,931986732,volleyball
16844,641530522,tennis
16845,676903235,boardgames
16847,337669626,extreme
16848,295520434,martial_arts
16850,91221831,basketball
16852,527137328,football
16853,934770635,volleyball
16856,31847117,hockey
16858,166496120,athletics
16859,24530913,boardgames
16860,493152603,motosport
16861,872097518,motosport
